number_id,value,where_in_paper,quoted_context,source_file,source_sheet_or_column,computing_script,model,decision_type,basis_notes,status
D12c_top1_random_tiebreak_A_D_qwen_HVAC,32.8012,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,qwen,HVAC,"expected Top-1 (%) if top ties broke uniformly at random; shipped 32.7, difference -0.15 pp; ties-as-miss lower bound 30.6",new
D12c_top_tie_A_D_qwen_Appliance,5.2452,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,qwen,Appliance,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 4.6%,new
D12c_top1_random_tiebreak_A_D_qwen_Appliance,21.7107,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,qwen,Appliance,"expected Top-1 (%) if top ties broke uniformly at random; shipped 23.1, difference +1.44 pp; ties-as-miss lower bound 20.1",new
D12c_top_tie_A_D_qwen_Shower,14.6667,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,qwen,Shower,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 14.7%,new
D12c_top1_random_tiebreak_A_D_qwen_Shower,31.6111,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,qwen,Shower,"expected Top-1 (%) if top ties broke uniformly at random; shipped 34.3, difference +2.72 pp; ties-as-miss lower bound 27.0",new
D12c_any_tie_A_E_qwen,12.7179,paper/supplementary.tex:203,At least two alternatives share a weighted score in ...,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum of 4 criteria (1e-9 tol.),Analysis/pass5/d12_analyses.py,qwen,Overall,share (%) of scored scenario-runs where >=2 alternatives share a weighted score; supplement says 13.9,mismatch
D12c_top_tie_A_E_qwen_Overall,7.0769,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,qwen,Overall,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 6.6%,new
D12c_top1_random_tiebreak_A_E_qwen_Overall,44.9744,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,qwen,Overall,"expected Top-1 (%) if top ties broke uniformly at random; shipped 46.6, difference +1.59 pp; ties-as-miss lower bound 42.7",new
D12c_top_tie_A_E_qwen_HVAC,6.5714,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,qwen,HVAC,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 6.6%,new
D12c_top1_random_tiebreak_A_E_qwen_HVAC,40.2857,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,qwen,HVAC,"expected Top-1 (%) if top ties broke uniformly at random; shipped 41.1, difference +0.86 pp; ties-as-miss lower bound 37.7",new
D12c_top_tie_A_E_qwen_Appliance,8.3077,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,qwen,Appliance,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 6.8%,new
D12c_top1_random_tiebreak_A_E_qwen_Appliance,50.1538,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,qwen,Appliance,"expected Top-1 (%) if top ties broke uniformly at random; shipped 52.0, difference +1.85 pp; ties-as-miss lower bound 47.7",new
D12c_top_tie_A_E_qwen_Shower,6.3333,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,qwen,Shower,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 6.3%,new
D12c_top1_random_tiebreak_A_E_qwen_Shower,44.8333,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,qwen,Shower,"expected Top-1 (%) if top ties broke uniformly at random; shipped 47.0, difference +2.17 pp; ties-as-miss lower bound 43.0",new
D12c_listed_order_tau_Overall,0.4632,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),Overall,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_top1_Overall,62.05,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),Overall,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_regret_Overall,0.0221,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),Overall,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_tau_HVAC,0.0095,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),HVAC,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_top1_HVAC,24.29,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),HVAC,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_regret_HVAC,0.0497,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),HVAC,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_tau_Appliance,0.7026,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),Appliance,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_top1_Appliance,90.77,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),Appliance,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_regret_Appliance,0.0055,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),Appliance,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_tau_Shower,0.7333,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),Shower,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_top1_Shower,75.0,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),Shower,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12c_listed_order_regret_Shower,0.0078,not in paper,,Scenario Files/TestScenarios.xlsx + Ground Truth/*.xlsx,alternative_1..3 order,Analysis/pass5/d12_position_baseline.py,none (no LLM),Shower,ranking the alternatives in the order the Test sheet lists them; pipeline metric functions; Top-1 equals the share of scenarios whose reference winner is listed first,new
D12d_tokens_in_k_A_D_deepseek,372.3906,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,deepseek,Overall,mean per run over 5 runs; 639 per call,new
D12d_tokens_out_k_A_D_deepseek,295.3358,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,deepseek,Overall,mean per run over 5 runs; 506.9 per call,new
D12d_tokens_total_k_A_D_deepseek,667.7264,paper/paper_draft_v2.tex tab:item8 (L1034-1036),667.7k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,deepseek,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_E_deepseek,363.366,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,deepseek,Overall,mean per run over 5 runs; 621 per call,new
D12d_tokens_out_k_A_E_deepseek,21.0618,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,deepseek,Overall,mean per run over 5 runs; 36.0 per call,new
D12d_tokens_total_k_A_E_deepseek,384.4278,paper/paper_draft_v2.tex tab:item8 (L1034-1036),384.4k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,deepseek,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_H_deepseek,97.9454,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,deepseek,Overall,mean per run over 5 runs; 502 per call,new
D12d_tokens_out_k_A_H_deepseek,12.2538,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,deepseek,Overall,mean per run over 5 runs; 62.8 per call,new
D12d_tokens_total_k_A_H_deepseek,110.1992,paper/paper_draft_v2.tex tab:item8 (L1034-1036),110.2k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,deepseek,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_D_gemini,390.1894,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,gemini,Overall,mean per run over 5 runs; 667 per call,new
D12d_tokens_out_k_A_D_gemini,24.0494,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,gemini,Overall,mean per run over 5 runs; 41.1 per call,new
D12d_tokens_total_k_A_D_gemini,414.2388,paper/paper_draft_v2.tex tab:item8 (L1034-1036),414.2k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,gemini,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_E_gemini,377.8182,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,gemini,Overall,mean per run over 5 runs; 646 per call,new
D12d_tokens_out_k_A_E_gemini,50.84,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,gemini,Overall,mean per run over 5 runs; 86.9 per call,new
D12d_tokens_total_k_A_E_gemini,428.6582,paper/paper_draft_v2.tex tab:item8 (L1034-1036),428.7k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,gemini,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_H_gemini,98.596,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,gemini,Overall,mean per run over 5 runs; 506 per call,new
D12d_tokens_out_k_A_H_gemini,14.6614,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,gemini,Overall,mean per run over 5 runs; 75.2 per call,new
D12d_tokens_total_k_A_H_gemini,113.2574,paper/paper_draft_v2.tex tab:item8 (L1034-1036),113.3k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,gemini,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_D_gptoss,411.171,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,gptoss,Overall,mean per run over 5 runs; 703 per call,new
D12d_tokens_out_k_A_D_gptoss,81.8938,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,gptoss,Overall,mean per run over 5 runs; 140.0 per call,new
D12d_tokens_total_k_A_D_gptoss,493.0648,paper/paper_draft_v2.tex tab:item8 (L1034-1036),493.1k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,gptoss,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_E_gptoss,397.2078,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,gptoss,Overall,mean per run over 5 runs; 679 per call,new
D12d_tokens_out_k_A_E_gptoss,85.2746,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,gptoss,Overall,mean per run over 5 runs; 145.8 per call,new
D12d_tokens_total_k_A_E_gptoss,482.4824,paper/paper_draft_v2.tex tab:item8 (L1034-1036),482.5k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,gptoss,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_H_gptoss,98.635,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,gptoss,Overall,mean per run over 5 runs; 506 per call,new
D12d_tokens_out_k_A_H_gptoss,24.0934,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,gptoss,Overall,mean per run over 5 runs; 123.6 per call,new
D12d_tokens_total_k_A_H_gptoss,122.7284,paper/paper_draft_v2.tex tab:item8 (L1034-1036),122.7k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,gptoss,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_D_qwen,401.4842,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,qwen,Overall,mean per run over 5 runs; 686 per call,new
D12d_tokens_out_k_A_D_qwen,22.1304,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,qwen,Overall,mean per run over 5 runs; 37.8 per call,new
D12d_tokens_total_k_A_D_qwen,423.6146,paper/paper_draft_v2.tex tab:item8 (L1034-1036),423.6k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,qwen,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_E_qwen,385.38,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,qwen,Overall,mean per run over 5 runs; 659 per call,new
D12d_tokens_out_k_A_E_qwen,22.208,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,qwen,Overall,mean per run over 5 runs; 38.0 per call,new
D12d_tokens_total_k_A_E_qwen,407.588,paper/paper_draft_v2.tex tab:item8 (L1034-1036),407.6k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,qwen,Overall,check against Table tab:item8,verified
D12d_tokens_in_k_A_H_qwen,98.185,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_input,Analysis/pass5/d12_analyses.py,qwen,Overall,mean per run over 5 runs; 504 per call,new
D12d_tokens_out_k_A_H_qwen,14.1752,not in paper,,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,total_tokens_output,Analysis/pass5/d12_analyses.py,qwen,Overall,mean per run over 5 runs; 72.7 per call,new
D12d_tokens_total_k_A_H_qwen,112.3602,paper/paper_draft_v2.tex tab:item8 (L1034-1036),112.4k,Output Files <model>/<arch>_results_diagnostics_run_01..05.json,input+output,Analysis/pass5/d12_analyses.py,qwen,Overall,check against Table tab:item8,verified
