file,line,type,value,section,subsection,float_label,in_float,context
main,213,decimal,0.9131,,,,no,"\addplot[mark=triangle*, color=colorLLMParameterizedReferenceScoring] coordinates {(1.0,0.9097) (1.2,0.9268) (1.5,0.9234) (2.0,0.9131)};"
main,220,integer,180,,,,no,"\definecolor{colorPure}{RGB}{180,180,180}"
main,220,integer,180,,,,no,"\definecolor{colorPure}{RGB}{180,180,180}"
main,220,integer,180,,,,no,"\definecolor{colorPure}{RGB}{180,180,180}"
main,221,integer,100,,,,no,"\definecolor{colorRAG}{RGB}{100,149,200}"
main,221,integer,149,,,,no,"\definecolor{colorRAG}{RGB}{100,149,200}"
main,221,integer,200,,,,no,"\definecolor{colorRAG}{RGB}{100,149,200}"
main,222,integer,31,,,,no,"\definecolor{colorLLMParameterizedReferenceScoring}{RGB}{31,73,125}"
main,222,integer,73,,,,no,"\definecolor{colorLLMParameterizedReferenceScoring}{RGB}{31,73,125}"
main,222,integer,125,,,,no,"\definecolor{colorLLMParameterizedReferenceScoring}{RGB}{31,73,125}"
main,244,range,0.880--0.923,,,,no,"...ngineering parameters for deterministic reference calculators, achieving Kendall's tau of 0.880--0.923 and 89.7--93.1\% Top-1 accuracy; $\mathcal{A}_{\text{E}}$ reached 0.207--0.328 and 47.0--..."
main,244,range,89.7--93.1,,,,no,"...ters for deterministic reference calculators, achieving Kendall's tau of 0.880--0.923 and 89.7--93.1\% Top-1 accuracy; $\mathcal{A}_{\text{E}}$ reached 0.207--0.328 and 47.0--54.5\%; $\mathc..."
main,244,range,0.207--0.328,,,,no,...l's tau of 0.880--0.923 and 89.7--93.1\% Top-1 accuracy; $\mathcal{A}_{\text{E}}$ reached 0.207--0.328 and 47.0--54.5\%; $\mathcal{A}_{\text{D}}$ 0.010--0.176 and 30.0--36.7\%. Calculator acce...
main,244,range,47.0--54.5,,,,no,...-0.923 and 89.7--93.1\% Top-1 accuracy; $\mathcal{A}_{\text{E}}$ reached 0.207--0.328 and 47.0--54.5\%; $\mathcal{A}_{\text{D}}$ 0.010--0.176 and 30.0--36.7\%. Calculator access alone is not...
main,244,range,0.010--0.176,,,,no,...$\mathcal{A}_{\text{E}}$ reached 0.207--0.328 and 47.0--54.5\%; $\mathcal{A}_{\text{D}}$ 0.010--0.176 and 30.0--36.7\%. Calculator access alone is not sufficient: the same reference calculato...
main,244,range,30.0--36.7,,,,no,...ext{E}}$ reached 0.207--0.328 and 47.0--54.5\%; $\mathcal{A}_{\text{D}}$ 0.010--0.176 and 30.0--36.7\%. Calculator access alone is not sufficient: the same reference calculator run on median...
main,244,range,0.26--0.28,,,,no,"...eters instead of extracted ones reaches only $\tau=0.641$, so LLM extraction accounts for 0.26--0.28 of $\mathcal{A}_{\text{H}}$'s advantage. Its tau spanned just 0.043 across models with a..."
main,244,decimal,0.641,,,,no,"...eference calculator run on median parameters instead of extracted ones reaches only $\tau=0.641$, so LLM extraction accounts for 0.26--0.28 of $\mathcal{A}_{\text{H}}$'s advantage. Its..."
main,244,decimal,0.043,,,,no,"...ion accounts for 0.26--0.28 of $\mathcal{A}_{\text{H}}$'s advantage. Its tau spanned just 0.043 across models with a 45$\times$ difference in cost, versus 0.166 for $\mathcal{A}_{\text{..."
main,244,decimal,0.166,,,,no,"...ge. Its tau spanned just 0.043 across models with a 45$\times$ difference in cost, versus 0.166 for $\mathcal{A}_{\text{D}}$. The calculators, scenario corpus, and code are released. Ac..."
main,244,integer,195,,,,no,"...}_{\text{E}}$), and LLM-parameterized reference scoring ($\mathcal{A}_{\text{H}}$) across 195 HVAC, appliance, and shower scenarios and four models. $\mathcal{A}_{\text{H}}$ extracts..."
main,244,integer,45,,,,no,"...of $\mathcal{A}_{\text{H}}$'s advantage. Its tau spanned just 0.043 across models with a 45$\times$ difference in cost, versus 0.166 for $\mathcal{A}_{\text{D}}$. The calculators, s..."
main,252,percent,1\%,Introduction,,,no,"...4,eia_faq_electricity2024}. Globally, residential energy consumption has grown at roughly 1\% per year since 2000, driven by increasing household sizes and comfort demands in emerging..."
main,252,integer,744,Introduction,,,no,"The average U.S.\ household emits roughly 8{,}744 pounds of CO\textsubscript{2}e and consumes about 10{,}791 kWh of electricity each year \..."
main,252,integer,10,Introduction,,,no,"...e U.S.\ household emits roughly 8{,}744 pounds of CO\textsubscript{2}e and consumes about 10{,}791 kWh of electricity each year \cite{epa_household2024,eia_faq_electricity2024}. Glob..."
main,252,integer,791,Introduction,,,no,"....\ household emits roughly 8{,}744 pounds of CO\textsubscript{2}e and consumes about 10{,}791 kWh of electricity each year \cite{epa_household2024,eia_faq_electricity2024}. Globally,..."
main,252,integer,2000,Introduction,,,no,"...ty2024}. Globally, residential energy consumption has grown at roughly 1\% per year since 2000, driven by increasing household sizes and comfort demands in emerging economies \cite{GON..."
main,265,percent,18\%,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"Globally, residential buildings account for 18\% of CO\textsubscript{2} emissions \cite{GONZALEZTORRES2022112428}; in the United States, t..."
main,265,percent,20\%,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...ed 19.2 quadrillion BTU (5,627 TWh) of delivered energy in 2025 and accounted for roughly 20\% of national energy-related CO\textsubscript{2} emissions \cite{eia2022,goldstein2020}."
main,265,decimal,19.2,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...ns \cite{GONZALEZTORRES2022112428}; in the United States, the residential sector consumed 19.2 quadrillion BTU (5,627 TWh) of delivered energy in 2025 and accounted for roughly 20\% of..."
main,265,integer,627,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...022112428}; in the United States, the residential sector consumed 19.2 quadrillion BTU (5,627 TWh) of delivered energy in 2025 and accounted for roughly 20\% of national energy-relate..."
main,265,integer,2025,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"..., the residential sector consumed 19.2 quadrillion BTU (5,627 TWh) of delivered energy in 2025 and accounted for roughly 20\% of national energy-related CO\textsubscript{2} emissions \..."
main,267,percent,8.3\%,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...textsubscript{2}e) annually \cite{dietz2009}. At the time, this would account for roughly 8.3\% of U.S.\ energy-related CO\textsubscript{2} emissions. Scaling to the U.S.'s 4{,}904 MMmt..."
main,267,integer,2009,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,Dietz et al.\ (2009) estimated that household behavioral changes could reduce U.S.\ emissions by 123 MtC (app...
main,267,integer,123,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...t al.\ (2009) estimated that household behavioral changes could reduce U.S.\ emissions by 123 MtC (approximately 451 MtCO\textsubscript{2}e) annually \cite{dietz2009}. At the time, th..."
main,267,integer,451,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...that household behavioral changes could reduce U.S.\ emissions by 123 MtC (approximately 451 MtCO\textsubscript{2}e) annually \cite{dietz2009}. At the time, this would account for ro..."
main,267,integer,904,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...ly 8.3\% of U.S.\ energy-related CO\textsubscript{2} emissions. Scaling to the U.S.'s 4{,}904 MMmt of 2025 energy-related emissions \cite{eia_co2_2025} suggests a current savings pote..."
main,267,integer,2025,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...U.S.\ energy-related CO\textsubscript{2} emissions. Scaling to the U.S.'s 4{,}904 MMmt of 2025 energy-related emissions \cite{eia_co2_2025} suggests a current savings potential of 407..."
main,267,integer,407,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,...2025 energy-related emissions \cite{eia_co2_2025} suggests a current savings potential of 407 MtCO\textsubscript{2}e. That potential concentrates in a few areas: HVAC systems alone ac...
main,269,decimal,2.8,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"\cite{attari2010} found that consumers undervalue energy use and savings by a factor of 2.8 on average, systematically underestimating high-energy activities while overestimating lo..."
main,273,percent,43\%,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"In households, space heating accounts for 43\% of residential energy use, followed by appliances (13\%), water heating (12\%), and air c..."
main,273,percent,13\%,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...holds, space heating accounts for 43\% of residential energy use, followed by appliances (13\%), water heating (12\%), and air conditioning (8\%) \cite{eia_recs2020}. These four catego..."
main,273,percent,12\%,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...ccounts for 43\% of residential energy use, followed by appliances (13\%), water heating (12\%), and air conditioning (8\%) \cite{eia_recs2020}. These four categories are tested in thi..."
main,273,percent,8\%,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...al energy use, followed by appliances (13\%), water heating (12\%), and air conditioning (8\%) \cite{eia_recs2020}. These four categories are tested in this study as three decision ty..."
main,277,percent,95\%,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,"...ral-language platforms like EPlus-LLM extract building parameters to cut modeling time by 95\% \cite{jiang2024eplus}, and context-aware recommendation engines that explain the financia..."
main,277,percent,20\%,Literature Review,Household Energy Decision-Making and Adoption Barriers,,no,...he financial and environmental trade-offs behind a suggestion increase user acceptance by 20\% \cite{zharova2024}.
main,289,integer,195,Literature Review,LLMs as Numeric Reasoners and Scorers,,no,"...$\mathcal{A}_{\text{D}}$, $\mathcal{A}_{\text{E}}$, and $\mathcal{A}_{\text{H}}$---across 195 test scenarios spanning HVAC, appliance, and shower decisions, using identical MAVT weigh..."
main,299,integer,195,Methodology,Decision Types and Scenario Corpus,,no,"The scenario corpus has two pools. The test set contains 195 scenarios (70 HVAC, 65 Appliance, and 60 Shower); each scenario presents three alternativ..."
main,299,integer,70,Methodology,Decision Types and Scenario Corpus,,no,"The scenario corpus has two pools. The test set contains 195 scenarios (70 HVAC, 65 Appliance, and 60 Shower); each scenario presents three alternatives scored inde..."
main,299,integer,65,Methodology,Decision Types and Scenario Corpus,,no,"The scenario corpus has two pools. The test set contains 195 scenarios (70 HVAC, 65 Appliance, and 60 Shower); each scenario presents three alternatives scored independently..."
main,299,integer,60,Methodology,Decision Types and Scenario Corpus,,no,"...rio corpus has two pools. The test set contains 195 scenarios (70 HVAC, 65 Appliance, and 60 Shower); each scenario presents three alternatives scored independently by each architect..."
main,299,integer,90,Methodology,Decision Types and Scenario Corpus,,no,"...culator. The RAG scenarios (detailed in Supplementary Material S1) contains an additional 90 scenarios (35 HVAC, 35 Appliance, and 20 Shower) that populate the retrieval index used b..."
main,299,integer,35,Methodology,Decision Types and Scenario Corpus,,no,"...AG scenarios (detailed in Supplementary Material S1) contains an additional 90 scenarios (35 HVAC, 35 Appliance, and 20 Shower) that populate the retrieval index used by the $\mathca..."
main,299,integer,35,Methodology,Decision Types and Scenario Corpus,,no,"...ios (detailed in Supplementary Material S1) contains an additional 90 scenarios (35 HVAC, 35 Appliance, and 20 Shower) that populate the retrieval index used by the $\mathcal{A}_{\te..."
main,299,integer,20,Methodology,Decision Types and Scenario Corpus,,no,"...upplementary Material S1) contains an additional 90 scenarios (35 HVAC, 35 Appliance, and 20 Shower) that populate the retrieval index used by the $\mathcal{A}_{\text{E}}$ architectu..."
main,301,integer,90,Methodology,Decision Types and Scenario Corpus,,no,...cross-cell ensured by a combinatorial audit (detailed in Supplementary Material S1). The 90 RAG scenarios follow the same parameter distribution without excess scenarios in any comb...
main,319,integer,1928,Methodology,End-to-End Workflow,,no,Failed outputs are marked with the reserved sentinel value 1928 and excluded from the main set of metrics (Section~\ref{sec:eval-metrics}). An imputed se...
main,399,integer,20,Methodology,End-to-End Workflow,tab:parameter_comparison,yes,"$^{b}$LLMs receive a building-age range label (e.g., ``20+ Years''); the calculator uses exact HVAC age."
main,425,decimal,0.92,Methodology,MAVT Framework \& Weighting Design,,no,"...ccept the same trade at 90\,$^\circ$F, so the additive form remains admissible at $\rho = 0.92$."
main,425,integer,195,Methodology,MAVT Framework \& Weighting Design,,no,"...act criteria are not statistically independent: Spearman's $\rho$ between them across the 195 test scenarios is 0.92. This is not, however, a violation of the condition the additive f..."
main,425,integer,20,Methodology,MAVT Framework \& Weighting Design,,no,"...household willing to accept a given increment of emissions for a given saving in cost at 20\,$^\circ$F would accept the same trade at 90\,$^\circ$F, so the additive form remains adm..."
main,425,integer,90,Methodology,MAVT Framework \& Weighting Design,,no,"...t of emissions for a given saving in cost at 20\,$^\circ$F would accept the same trade at 90\,$^\circ$F, so the additive form remains admissible at $\rho = 0.92$."
main,427,percent,65\%,Methodology,MAVT Framework \& Weighting Design,,no,"...riteria are operationally the same quantity under different names, causing their combined 65\% weight to be applied twice to a single underlying attribute \cite{keeneyraiffa1976}. The..."
main,429,range,2--6,Methodology,MAVT Framework \& Weighting Design,,no,"...enuinely separate. The price period is set by the utility's time-of-use window (for PECO, 2--6\,p.m.\ on weekdays \cite{peco2021}) while the emissions period is set by the PJM system-w..."
main,431,range,0--1,Methodology,MAVT Framework \& Weighting Design,,no,...the two criterion scores differ by a mean of only 0.006 (HVAC) and 0.053 (Shower) on the 0--1 scale. For these two decision types the four-criterion specification therefore operates a...
main,431,decimal,1.000,Methodology,MAVT Framework \& Weighting Design,,no,...a fixed scalar multiple of the cost quantity. The within-scenario Spearman correlation is 1.000 for 101 of the 105 HVAC scenarios (test and RAG corpora combined; the four exceptions hav...
main,431,decimal,0.006,Methodology,MAVT Framework \& Weighting Design,,no,"...ower scenarios, and after normalization the two criterion scores differ by a mean of only 0.006 (HVAC) and 0.053 (Shower) on the 0--1 scale. For these two decision types the four-criter..."
main,431,decimal,0.053,Methodology,MAVT Framework \& Weighting Design,,no,...nd after normalization the two criterion scores differ by a mean of only 0.006 (HVAC) and 0.053 (Shower) on the 0--1 scale. For these two decision types the four-criterion specification...
main,431,decimal,0.65,Methodology,MAVT Framework \& Weighting Design,,no,"...on specification therefore operates as a three-criterion one, with an effective weight of 0.65 on a single cost/emissions dimension. This is a property of the specification that is a b..."
main,431,integer,101,Methodology,MAVT Framework \& Weighting Design,,no,...alar multiple of the cost quantity. The within-scenario Spearman correlation is 1.000 for 101 of the 105 HVAC scenarios (test and RAG corpora combined; the four exceptions have a cons...
main,431,integer,105,Methodology,MAVT Framework \& Weighting Design,,no,...le of the cost quantity. The within-scenario Spearman correlation is 1.000 for 101 of the 105 HVAC scenarios (test and RAG corpora combined; the four exceptions have a constant raw co...
main,431,integer,80,Methodology,MAVT Framework \& Weighting Design,,no,"...ve a constant raw cost across the three alternatives, so $\rho$ is undefined) and for all 80 Shower scenarios, and after normalization the two criterion scores differ by a mean of on..."
main,433,percent,35\%,Methodology,MAVT Framework \& Weighting Design,,no,"...udy, the benchmark harness uses the following weight configuration: Environmental Impact (35\%), Energy Cost (30\%), Comfort (20\%), and Practicality (15\%), as summarized in Table~\re..."
main,433,percent,30\%,Methodology,MAVT Framework \& Weighting Design,,no,"...arness uses the following weight configuration: Environmental Impact (35\%), Energy Cost (30\%), Comfort (20\%), and Practicality (15\%), as summarized in Table~\ref{tab:item3}. The ve..."
main,433,percent,20\%,Methodology,MAVT Framework \& Weighting Design,,no,"...following weight configuration: Environmental Impact (35\%), Energy Cost (30\%), Comfort (20\%), and Practicality (15\%), as summarized in Table~\ref{tab:item3}. The vector is an input..."
main,433,percent,15\%,Methodology,MAVT Framework \& Weighting Design,,no,"...ation: Environmental Impact (35\%), Energy Cost (30\%), Comfort (20\%), and Practicality (15\%), as summarized in Table~\ref{tab:item3}. The vector is an input held constant across arc..."
main,445,integer,35,Methodology,MAVT Framework \& Weighting Design,,yes,Environmental Impact & 35 & Linear (Eq.~\ref{eq:linear_vf}) & \textemdash & Lower raw = better \\
main,446,integer,30,Methodology,MAVT Framework \& Weighting Design,,yes,Energy Cost & 30 & Linear (Eq.~\ref{eq:linear_vf}) & \textemdash & Lower raw = better \\
main,447,decimal,1.5,Methodology,MAVT Framework \& Weighting Design,,yes,Comfort & 20 & Logarithmic (Eq.~\ref{eq:log_vf}) & 1.5 & Higher raw = better \\
main,447,integer,20,Methodology,MAVT Framework \& Weighting Design,,yes,Comfort & 20 & Logarithmic (Eq.~\ref{eq:log_vf}) & 1.5 & Higher raw = better \\
main,448,decimal,1.2,Methodology,MAVT Framework \& Weighting Design,,yes,Practicality & 15 & Logarithmic (Eq.~\ref{eq:log_vf}) & 1.2 & Higher raw = better \\
main,448,integer,15,Methodology,MAVT Framework \& Weighting Design,,yes,Practicality & 15 & Logarithmic (Eq.~\ref{eq:log_vf}) & 1.2 & Higher raw = better \\
main,457,decimal,0.35,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,The Environmental Impact weight of 0.35 reflects the sizable share of national CO\textsubscript{2} emissions attributable to the...
main,459,decimal,0.30,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"Energy Cost is weighted at 0.30, just below environmental impact, because cost is the strongest predictor of consumer ado..."
main,461,decimal,0.20,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"Comfort is weighted at 0.20, reflecting its role as the second driver of HVAC behavior \cite{aqilah2022,karjalainen20..."
main,461,integer,55,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...role as the second driver of HVAC behavior \cite{aqilah2022,karjalainen2007} via ASHRAE\,55 setpoints \cite{ashrae55_2020,fanger1970,vanhoof2008}. For appliances, it follows demand-..."
main,463,decimal,0.15,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"Practicality, weighted at 0.15, captures the feasibility and sustainability of an alternative rather than a household's..."
main,463,decimal,2.5,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...0-minute shower in a four-person household with a 50-gallon tank is the clearest case: at 2.5\,GPM the four showers together draw about 155 gallons of hot water against the roughly 40..."
main,463,integer,20,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...become infeasible if they were repeated for extended periods, which is not gaurenteed. A 20-minute shower in a four-person household with a 50-gallon tank is the clearest case: at 2..."
main,463,integer,50,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...ed periods, which is not gaurenteed. A 20-minute shower in a four-person household with a 50-gallon tank is the clearest case: at 2.5\,GPM the four showers together draw about 155 ga..."
main,463,integer,155,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...h a 50-gallon tank is the clearest case: at 2.5\,GPM the four showers together draw about 155 gallons of hot water against the roughly 40 gallons the tank can usefully supply, so the..."
main,463,integer,40,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"....5\,GPM the four showers together draw about 155 gallons of hot water against the roughly 40 gallons the tank can usefully supply, so the household runs out. The Shower calculator re..."
main,476,range,0--1,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...r gallons of water); comfort and practicality are emitted by the calculators already on a 0--1 utility scale, so for those two $x$ is that score rather than a physical measurement. Eac..."
main,483,decimal,0.10,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...lb\,CO\textsubscript{2} reduction is equally valuable regardless of the baseline, and a \$0.10 saving carries the same decision weight at any cost level relative to the household's bud..."
main,490,pvalue,pha = 1.5,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...feasible option adds minimal value \cite{ariely2001,leclerc1995}. The shape parameter $\alpha = 1.5$ for comfort and $\alpha = 1.2$ for practicality were set a priori to introduce mild conc..."
main,490,pvalue,pha = 1.2,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...lue \cite{ariely2001,leclerc1995}. The shape parameter $\alpha = 1.5$ for comfort and $\alpha = 1.2$ for practicality were set a priori to introduce mild concavity and partially adjusted to..."
main,490,decimal,1.0,Methodology,MAVT Framework \& Weighting Design,tab:item3,yes,"...{H}} > \mathcal{A}_{\text{E}} > \mathcal{A}_{\text{D}}$ is invariant across $\alpha \in \{1.0, 1.2, 1.5, 2.0\}$."
